workload,total_num_tasks,total_task_durations,total_num_objects,total_object_sizes,norm_critical_path,num_nodes,worker_per_node,data_transfer_cost,scheduler,total job completion
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,100, trivial,27523235.227258
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.001, trivial,143.064427
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.01, trivial,1112.040427
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.1, trivial,10801.800427
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,1, trivial,107699.400427
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,10, trivial,1076675.400427
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,100, trivial,10766435.400427
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.001, trivial,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.01, trivial,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.1, trivial,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,1, trivial,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,10, trivial,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,100, trivial,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.001, trivial,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.01, trivial,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.1, trivial,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,1, trivial,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,10, trivial,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,100, trivial,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.001, trivial,310.459257
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.01, trivial,2787.547257
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.1, trivial,27558.427257
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,1, trivial,275267.227257
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,10, trivial,2752355.227257
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,100, trivial,27523235.227258
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.001, trivial,143.064427
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.01, trivial,1112.040427
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.1, trivial,10801.800427
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,1, trivial,107699.400427
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,10, trivial,1076675.400427
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,100, trivial,10766435.400427
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.001, trivial,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.01, trivial,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.1, trivial,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,1, trivial,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,10, trivial,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,100, trivial,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.001, trivial,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.01, trivial,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.1, trivial,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,1, trivial,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,10, trivial,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,100, trivial,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.001, trivial,310.459257
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.01, trivial,2787.547257
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.1, trivial,27558.427257
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,1, trivial,275267.227257
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,10, trivial,2752355.227257
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,100, trivial,27523235.227258
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.001, trivial,143.064427
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.01, trivial,1112.040427
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.1, trivial,10801.800427
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,1, trivial,107699.400427
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,10, trivial,1076675.400427
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,100, trivial,10766435.400427
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.001, trivial,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.01, trivial,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.1, trivial,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,1, trivial,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,10, trivial,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,100, trivial,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.001, trivial,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.01, trivial,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.1, trivial,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,1, trivial,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,10, trivial,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,100, trivial,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,6,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,7,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,7,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,7,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,8,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,8,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,8,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,9,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,9,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,9,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.001, location_aware,337.829329
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.01, location_aware,3061.013329
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,0.1, location_aware,30292.853329
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,1, location_aware,302611.253329
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,10, location_aware,3025795.253329
rnn,639,5.0489904881,638,885856,0.8381548927,10,2,100, location_aware,30257635.253329
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.001, location_aware,203.278097
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.01, location_aware,1713.982097
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,0.1, location_aware,16821.022097
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,1, location_aware,167891.422097
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,10, location_aware,1678595.422097
rnn,639,5.0489904881,638,885856,0.8381548927,10,3,100, location_aware,16785635.422097
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.001, location_aware,46.923855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.01, location_aware,149.883855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,0.1, location_aware,1179.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,1, location_aware,11475.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,10, location_aware,114435.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,4,100, location_aware,1144035.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.001, location_aware,43.931855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.01, location_aware,119.963855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,0.1, location_aware,880.283855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,1, location_aware,8483.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,10, location_aware,84515.483855
rnn,639,5.0489904881,638,885856,0.8381548927,10,5,100, location_aware,844835.483855
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.001, trivial_local,296.414276
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.01, trivial_local,2670.254276
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,0.1, trivial_local,26408.654276
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,1, trivial_local,263792.654276
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,10, trivial_local,2637632.654276
rnn,639,5.0489904881,638,885856,0.8381548927,5,2,100, trivial_local,26376032.654276
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.001, trivial_local,129.086853
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.01, trivial_local,1030.382853
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,0.1, trivial_local,10043.342853
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,1, trivial_local,100172.942853
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,10, trivial_local,1001468.942853
rnn,639,5.0489904881,638,885856,0.8381548927,5,3,100, trivial_local,10014428.942853
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.001, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.01, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,0.1, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,1, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,10, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,4,100, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.001, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.01, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,0.1, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,1, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,10, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,5,5,100, trivial_local,28.997534
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.001, trivial_local,296.414276
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.01, trivial_local,2670.254276
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,0.1, trivial_local,26408.654276
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,1, trivial_local,263792.654276
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,10, trivial_local,2637632.654276
rnn,639,5.0489904881,638,885856,0.8381548927,6,2,100, trivial_local,26376032.654276
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,0.001, trivial_local,129.086853
rnn,639,5.0489904881,638,885856,0.8381548927,6,3,0.01, trivial_local,1030.382853
